ID,Age,Education,Marital_Status,Income,Recency,TotalSpend,TotalPurchases,CampaignAccepted,WebEngagement,HouseholdDependents,Segment,SegmentName,PCA1,PCA2
4098,42,Graduation,Married,24639.0,3,44,6,0,8,2,1,Low-Engagement,-2.2441344706705486,0.13798476152303552
5824,43,PhD,Together,34578.0,1,8,3,0,7,3,1,Low-Engagement,-2.6995378199285676,0.306047216616852
7000,43,2n Cycle,Single,65704.0,18,817,22,0,3,0,2,Established Value,1.3665601996734835,-1.7256476262185074
2561,49,Graduation,Single,63810.0,45,1371,19,1,12,1,3,Digital-Engaged,1.7653823142748717,0.8294225814040191
5229,46,PhD,Together,54132.0,81,42,4,0,8,1,1,Low-Engagement,-1.2234190210778684,-0.6579538138310091
4086,56,Graduation,Married,18690.0,77,60,4,0,9,0,1,Low-Engagement,-1.6030463611954915,-0.8514904942850661
2428,45,Graduation,Married,28164.0,23,78,6,0,9,1,1,Low-Engagement,-1.6690481770305587,-0.20071616018189825
8254,41,PhD,Married,34596.0,48,23,3,0,9,1,1,Low-Engagement,-1.7696524537341238,-0.35734336444648457
2836,43,PhD,Married,43269.0,61,19,3,0,9,1,1,Low-Engagement,-1.5629782318161514,-0.39756509987673344
8418,57,2n Cycle,Single,38741.0,60,61,5,0,9,2,1,Low-Engagement,-1.9376257637100034,0.24269128869446993
1362,43,Graduation,Single,31907.0,75,449,13,0,13,0,3,Digital-Engaged,-0.2506990123744032,0.4188353423309559
7152,32,Master,Married,27100.0,64,37,4,0,8,1,1,Low-Engagement,-1.8802928343238365,-0.5568260401045028
10033,42,2n Cycle,Divorced,31163.0,54,38,4,0,7,1,1,Low-Engagement,-1.7975159282717623,-0.8025448651128205
9349,30,Graduation,Married,92533.0,84,1131,22,2,8,0,0,Premium High-Value,3.304064424368896,-0.7760445778363656
274,42,Graduation,Single,34853.0,75,34,5,0,8,2,1,Low-Engagement,-2.068081611022013,-0.0042435645661073156
3388,48,Graduation,Divorced,70844.0,16,294,12,0,13,2,3,Digital-Engaged,-0.4155651465414545,1.4220243566317992
922,36,2n Cycle,Married,31086.0,79,48,4,1,9,2,1,Low-Engagement,-1.7361194644413234,0.15003395592445556
8588,54,Graduation,Married,60544.0,92,289,11,0,11,2,1,Low-Engagement,-0.7571932872351599,0.8526401442052588
2518,29,2n Cycle,Together,20491.0,16,30,3,0,7,0,1,Low-Engagement,-1.693196577434542,-1.3185934102902837
574,51,Graduation,Married,42523.0,96,125,6,0,3,0,1,Low-Engagement,-0.9172436564932247,-2.3305545458103785
3220,32,Graduation,Married,39922.0,30,156,7,0,11,1,1,Low-Engagement,-1.2164693589764632,0.2800847422322031
5967,63,Graduation,Together,33402.0,60,70,6,0,10,2,1,Low-Engagement,-1.9736700628542074,0.5395415169198549
1183,66,Master,Married,36408.0,11,22,3,0,7,2,1,Low-Engagement,-2.2034987573225373,-0.26080544908816067
6856,36,Graduation,Together,21645.0,75,65,6,0,12,1,1,Low-Engagement,-1.7871928979591842,0.49626124975556546
4530,67,Master,Widow,78427.0,36,1930,20,1,6,0,2,Established Value,3.041943620354587,-1.1749592883864544
1553,69,Graduation,Together,82657.0,71,2283,22,2,11,0,0,Premium High-Value,4.000916041343131,0.00877567759465683
4682,57,Graduation,Married,51876.0,88,310,12,0,3,0,2,Established Value,-0.10907750690747832,-2.1282982812962357
8204,44,2n Cycle,Married,78041.0,93,1319,17,0,6,0,2,Established Value,1.8181290543844075,-1.2892446731000897
5221,58,Graduation,Married,52852.0,93,879,22,1,18,1,3,Digital-Engaged,1.3633652831974,2.3796354801818635
1232,33,PhD,Together,70038.0,54,1244,16,0,6,0,2,Established Value,1.4837521082191758,-1.262221184501611
1927,42,2n Cycle,Together,69401.0,41,690,13,0,6,1,2,Established Value,0.3181709167532634,-0.8124650340117117
5788,43,Graduation,Together,46053.0,46,209,9,0,8,1,1,Low-Engagement,-0.9238252027404227,-0.411091134976336
6652,50,Graduation,Married,77343.0,28,1134,16,0,4,0,2,Established Value,1.5283695735653193,-1.7461993441475574
6246,62,Graduation,Single,73892.0,40,1507,22,0,4,0,2,Established Value,2.1996305619451233,-1.5226494916816224
5975,48,PhD,Single,40304.0,82,57,5,0,9,1,1,Low-Engagement,-1.458160880880529,-0.33574397618833113
6875,50,PhD,Together,32727.0,38,529,15,0,15,0,3,Digital-Engaged,0.004751337884499701,1.0153948961176087
4399,46,Graduation,Together,68695.0,3,1091,15,0,6,0,2,Established Value,1.2381306709743278,-1.24442523626925
4042,44,Graduation,Divorced,43300.0,87,180,8,0,12,1,1,Low-Engagement,-1.022220886901981,0.49179852770107235
2157,43,Graduation,Together,26290.0,49,77,6,0,8,2,1,Low-Engagement,-2.1690541559898544,0.0861959330108915
10133,45,Graduation,Single,93790.0,16,2349,25,3,8,0,0,Premium High-Value,4.891795924034713,-0.6490300667405857
2525,41,PhD,Married,38410.0,65,534,16,0,11,0,3,Digital-Engaged,0.16064107787417964,0.03363784427834973
8233,65,Master,Widow,64866.0,9,556,17,1,12,1,3,Digital-Engaged,0.9159996359841504,0.7803914067757237
9483,56,Graduation,Together,57957.0,24,637,18,0,7,1,2,Established Value,0.35639774749868264,-0.33261214008255463
2945,60,PhD,Together,46015.0,25,46,4,2,8,2,1,Low-Engagement,-0.9355372278361679,-0.14439642372648664
10403,37,Graduation,Together,16531.0,43,44,6,0,10,1,1,Low-Engagement,-1.9622590886924258,0.05788692617193114
5074,29,Master,Married,28072.0,10,47,4,0,8,1,1,Low-Engagement,-1.8547212197179521,-0.5045211933262131
10524,52,Master,Divorced,49476.0,29,795,18,0,4,1,2,Established Value,0.25089652138926855,-1.0397851028663052
4690,62,Graduation,Married,50725.0,45,586,17,0,16,1,3,Digital-Engaged,0.20102379779299398,1.8211609590490772
7521,63,Graduation,Together,83844.0,57,1574,19,1,5,0,2,Established Value,2.771333414755591,-1.4973015040144437
7196,65,PhD,Married,41145.0,20,13,3,0,3,2,1,Low-Engagement,-2.1548930410031075,-1.25822208987278
4406,45,Graduation,Together,67419.0,29,1471,21,0,14,1,3,Digital-Engaged,1.643857134182361,1.4560622086726267
9672,45,2n Cycle,Married,23162.0,82,65,5,0,7,2,1,Low-Engagement,-2.3352326608735443,-0.21817748935244052
4864,38,Graduation,Married,34380.0,68,175,8,0,12,1,1,Low-Engagement,-1.2436603353507731,0.5388223016082015
4706,49,Graduation,Single,34704.0,65,40,4,0,6,1,1,Low-Engagement,-1.7237634400551183,-1.0681047956821095
4070,46,PhD,Married,94871.0,99,1078,17,2,15,2,0,Premium High-Value,2.1730543025047298,1.823462849350961
25,57,Graduation,Married,65148.0,9,1115,19,0,10,1,3,Digital-Engaged,1.06964974513697,0.432554762671149
3697,61,Graduation,Together,39898.0,20,134,7,0,10,1,1,Low-Engagement,-1.252630373658887,0.04678543156411409
217,59,Master,Single,64857.0,78,1540,22,0,11,0,2,Established Value,2.1188580317324592,0.17037427558399845
4220,45,PhD,Married,59892.0,26,87,6,0,5,1,1,Low-Engagement,-0.955783977578336,-1.275476830051054
5286,28,Master,Single,41020.0,68,217,9,0,6,0,1,Low-Engagement,-0.6214677835985387,-1.4556634814958953
9559,54,PhD,Married,57072.0,79,1034,25,1,12,1,3,Digital-Engaged,1.7236548779132759,1.0329356211996443
2849,36,Graduation,Single,60474.0,25,1180,24,0,17,1,3,Digital-Engaged,1.4682886533897894,2.3191144361119824
7787,55,Graduation,Together,62807.0,83,819,20,0,10,1,3,Digital-Engaged,0.8269057458501992,0.39777346591972423
3102,34,2n Cycle,Together,19414.0,32,32,4,0,9,1,1,Low-Engagement,-2.059079368705653,-0.2569786819348847
5868,35,Graduation,Married,19107.0,49,46,4,0,8,1,1,Low-Engagement,-2.0663769540074877,-0.5166131130593923
8370,39,2n Cycle,Together,75484.0,50,1159,16,0,11,1,3,Digital-Engaged,1.1683416205322805,0.49190294943611357
9988,39,Master,Single,70379.0,84,860,22,0,10,1,3,Digital-Engaged,1.1853714477359956,0.44740949890336035
2939,45,Master,Together,79419.0,96,1631,14,0,6,0,2,Established Value,1.9222904269647094,-1.4037135981594966
5529,69,PhD,Together,64014.0,56,444,15,1,15,3,3,Digital-Engaged,-0.1800435878984757,2.492255727307628
9743,60,Graduation,Married,76998.0,85,1910,27,1,17,1,3,Digital-Engaged,3.2016991564060966,2.2650469646606832
5763,43,Master,Together,49854.0,63,380,13,0,12,1,3,Digital-Engaged,-0.3396565306153639,0.6824107826889443
3478,44,PhD,Married,60585.0,17,736,20,0,12,2,3,Digital-Engaged,0.2772516342338073,1.509005232295267
7494,65,PhD,Divorced,42873.0,11,269,11,0,14,2,1,Low-Engagement,-1.1665693428390014,1.7200916924742073
1763,27,Graduation,Together,87679.0,62,2524,28,3,11,0,0,Premium High-Value,5.003513932046872,0.16348697575369778
7250,37,Graduation,Together,57867.0,48,612,18,0,13,1,3,Digital-Engaged,0.4224296882800326,1.103005047235634
2005,25,Graduation,Married,35765.0,86,75,6,0,8,1,1,Low-Engagement,-1.4955895495419755,-0.5320813267634278
10770,56,Graduation,Married,65492.0,73,1045,24,0,6,0,2,Established Value,1.756049154592112,-0.9749787202306929
6885,38,Graduation,Divorced,32952.0,36,55,5,0,9,1,1,Low-Engagement,-1.6425804057653786,-0.26594385995468095
2072,46,PhD,Together,53374.0,34,1064,15,1,13,1,3,Digital-Engaged,0.9734081924079623,0.9656638580753392
9463,56,Graduation,Together,71706.0,16,1443,21,0,14,1,3,Digital-Engaged,1.720241120796895,1.4557582279497079
6318,27,Graduation,Married,68487.0,48,1366,29,0,13,0,3,Digital-Engaged,2.56358436792389,0.9325131344163379
4093,40,Master,Together,53253.0,61,436,12,0,9,2,1,Low-Engagement,-0.7641361036146871,0.4586652078391183
5751,42,2n Cycle,Divorced,31163.0,54,38,4,0,7,1,1,Low-Engagement,-1.7975159282717623,-0.8025448651128205
3340,38,Graduation,Married,42014.0,56,436,14,0,15,1,3,Digital-Engaged,-0.3653935877260666,1.4813990348607047
3594,42,Master,Married,54108.0,74,747,19,0,16,2,3,Digital-Engaged,0.12715227710485721,2.407517066904054
3584,60,PhD,Single,49667.0,35,1396,20,1,13,0,3,Digital-Engaged,1.9733425374359996,0.612910578670557
3643,41,Master,Married,63206.0,65,928,13,1,6,0,2,Established Value,1.2929123833803589,-1.4262370519576522
851,43,Master,Married,57136.0,48,642,17,0,11,2,3,Digital-Engaged,-0.10986084417652525,1.1330928142988523
7706,40,2n Cycle,Together,46772.0,88,1048,24,1,19,1,3,Digital-Engaged,1.522060542783998,2.7224805800079896
3967,44,PhD,Married,78931.0,19,943,23,0,3,0,2,Established Value,1.867565035102155,-1.7294595009090332
10128,57,Graduation,Together,53977.0,21,907,22,0,10,1,3,Digital-Engaged,0.8250599133354439,0.5631798473750038
486,27,Graduation,Married,84219.0,27,1198,17,0,4,0,2,Established Value,1.820752215754118,-1.7289531555107076
9,40,Master,Single,46098.0,86,120,7,0,11,2,1,Low-Engagement,-1.5358520539191185,0.754346080188969
9451,50,Graduation,Married,73538.0,92,1658,23,0,17,1,3,Digital-Engaged,2.1498766961026265,2.1784786991943554
9264,29,Graduation,Married,79529.0,1,1638,21,0,6,0,2,Established Value,2.4072927925212215,-1.0489512229472049
3865,38,2n Cycle,Together,20981.0,14,73,6,0,11,0,1,Low-Engagement,-1.3755552430684959,-0.23363880541726703
2853,35,Graduation,Single,51766.0,74,275,10,0,9,1,1,Low-Engagement,-0.6393849878250064,-0.17650915479626486
1490,53,Graduation,Married,55759.0,84,854,21,0,18,1,3,Digital-Engaged,0.8753955399107438,2.4026884938890722
6310,37,Graduation,Married,33039.0,4,78,6,0,7,1,1,Low-Engagement,-1.583365349558423,-0.6831196046669425
10380,43,Master,Married,37787.0,50,106,6,0,11,1,1,Low-Engagement,-1.3798680796515383,0.228868084087292
3887,45,Graduation,Single,27242.0,2,106,5,0,11,1,1,Low-Engagement,-1.709267562168351,0.27379051754703887
4278,32,PhD,Single,87188.0,73,1923,18,0,13,0,2,Established Value,2.7491956926305776,0.44977491732417196
8643,44,Graduation,Together,69930.0,21,1662,21,0,7,0,2,Established Value,2.21502040835116,-0.7960219097020385
1998,39,Graduation,Single,37697.0,82,84,6,0,8,1,1,Low-Engagement,-1.4415465798654084,-0.5338830867778643
10795,42,PhD,Married,37401.0,14,48,5,0,9,1,1,Low-Engagement,-1.5445976429878652,-0.25731976458483474
11110,42,Graduation,Single,3502.0,56,5,0,0,14,1,1,Low-Engagement,-2.5640288758832512,0.8244335541149515
2408,39,Graduation,Married,58597.0,20,733,20,0,14,2,3,Digital-Engaged,0.25631751422278926,1.998784326042347
202,67,PhD,Widow,82032.0,54,1234,17,0,5,0,2,Established Value,1.8184153171167572,-1.5060277207889372
7998,57,Graduation,Together,28087.0,77,112,6,0,9,2,1,Low-Engagement,-2.076326896291412,0.29573733330834867
830,28,PhD,Single,74004.0,5,1658,14,2,7,0,0,Premium High-Value,2.748694383083687,-1.1701939902497247
3536,55,Graduation,Together,19740.0,65,55,5,0,6,1,1,Low-Engagement,-2.0005578800386226,-0.9847088545916396
6050,40,2n Cycle,Married,57036.0,33,1513,22,1,15,1,3,Digital-Engaged,1.9812086567709795,1.7048405849071722
125,57,2n Cycle,Together,53083.0,65,271,11,1,12,2,3,Digital-Engaged,-0.4769620710111225,1.0865578100593325
3463,40,PhD,Married,69283.0,41,904,23,0,12,1,3,Digital-Engaged,1.2919822843224125,1.0188081873975527
2804,40,Master,Single,46098.0,86,120,7,0,11,2,1,Low-Engagement,-1.5358520539191185,0.754346080188969
3745,27,2n Cycle,Married,23331.0,92,103,6,0,11,1,1,Low-Engagement,-1.7250271397292545,0.23070978072705955
9771,27,2n Cycle,Single,23331.0,97,269,11,0,14,1,1,Low-Engagement,-1.183167430294836,1.1416942213860028
451,26,Graduation,Single,9255.0,91,22,4,0,9,1,1,Low-Engagement,-2.30501736158,-0.2859149877070535
10530,56,PhD,Widow,67786.0,0,1156,15,0,4,0,2,Established Value,1.2449747155283186,-1.7245479988562105
1079,44,PhD,Married,71969.0,59,1086,16,1,11,1,3,Digital-Engaged,1.4840914509821268,0.4328244227803418
8920,48,Master,Single,59235.0,4,1128,25,0,18,1,3,Digital-Engaged,1.4735338144221464,2.6240600655185693
6678,26,Graduation,Together,31928.0,5,72,7,0,10,1,1,Low-Engagement,-1.5018292785978735,0.08615364026664422
3852,54,Master,Together,74881.0,48,964,23,0,14,2,3,Digital-Engaged,1.0678334603078568,2.032720336075221
528,37,Graduation,Married,65819.0,99,1383,19,0,8,0,2,Established Value,1.750902183189502,-0.6963909504470851
73,62,PhD,Single,51411.0,81,18,3,0,5,3,1,Low-Engagement,-2.309295892241777,-0.31458947498513895
5589,51,Graduation,Divorced,51983.0,95,793,21,0,16,1,3,Digital-Engaged,0.7020423964067868,1.9157676442546467
10212,29,Master,Together,42386.0,43,100,6,0,11,1,1,Low-Engagement,-1.2754977565396415,0.22170217063993541
6365,28,2n Cycle,Married,30390.0,5,80,5,0,8,0,1,Low-Engagement,-1.2575896706435286,-1.0204465425961065
5636,52,Graduation,Single,30983.0,50,167,7,0,12,0,1,Low-Engagement,-0.9618302824445053,-0.020227232051044795
591,58,Graduation,Widow,66033.0,76,677,18,0,15,1,3,Digital-Engaged,0.7098661830815309,1.536486774363309
2217,40,2n Cycle,Married,37284.0,46,23,3,0,6,2,1,Low-Engagement,-2.1917376483677287,-0.5426519618330259
2544,64,Master,Divorced,57530.0,68,92,6,0,2,1,1,Low-Engagement,-1.0466487509297737,-2.041114411940483
7725,50,2n Cycle,Married,76800.0,33,641,15,0,5,0,2,Established Value,1.018731698107518,-1.5484831463458077
8091,59,Graduation,Married,63943.0,50,1106,16,0,11,1,3,Digital-Engaged,0.8431952365609742,0.5271037204526278
7321,53,Graduation,Together,76081.0,85,1033,13,1,6,0,2,Established Value,1.699288438735102,-1.4854547457891276
5462,41,Graduation,Married,67445.0,63,1174,27,0,15,1,3,Digital-Engaged,1.815308015633187,1.882399972608979
7791,48,Master,Married,37054.0,89,25,4,0,8,2,1,Low-Engagement,-2.0911645299094235,-0.062321225910842666
955,53,Master,Together,47175.0,81,240,10,1,12,2,1,Low-Engagement,-0.7145846480836666,1.0513343230289125
4037,39,Graduation,Divorced,31859.0,77,20,3,0,8,1,1,Low-Engagement,-1.849142261258674,-0.6218984782129963
6642,54,Graduation,Divorced,27215.0,50,102,7,0,8,3,1,Low-Engagement,-2.497237447560575,0.6704747412515446
2793,39,PhD,Divorced,70179.0,10,1034,23,0,12,1,3,Digital-Engaged,1.4262202916791036,1.049140793742633
5424,32,Graduation,Married,39922.0,30,156,7,0,11,1,1,Low-Engagement,-1.2164693589764632,0.2800847422322031
879,39,Master,Married,49681.0,66,458,15,0,14,2,3,Digital-Engaged,-0.5475587961433183,1.7921848516537149
9530,27,Graduation,Married,24645.0,16,17,3,0,9,1,1,Low-Engagement,-2.018420967601887,-0.2938431898085398
4828,61,Graduation,Divorced,79865.0,12,792,20,0,6,1,2,Established Value,1.145712388436624,-0.556244023119237
10699,30,Graduation,Married,44322.0,30,92,6,0,11,1,1,Low-Engagement,-1.2377325699963213,0.22890435941076506
1497,63,Graduation,Single,47958.0,8,407,14,0,11,1,3,Digital-Engaged,-0.312841823201121,0.5382991024325726
7476,51,Master,Single,63972.0,93,1269,19,1,9,1,2,Established Value,1.6400351126723942,0.048660451996369654
4390,61,Graduation,Together,75315.0,14,841,21,0,7,1,2,Established Value,1.1647678710765248,-0.26344882161421107
10478,65,PhD,Married,55517.0,53,633,18,0,20,2,3,Digital-Engaged,0.0448701887348003,3.3599665850983698
1081,58,PhD,Married,75283.0,26,1019,14,0,10,3,3,Digital-Engaged,-0.004463178381140465,1.3006020235378353
4261,69,PhD,Single,82800.0,23,1315,25,2,10,0,0,Premium High-Value,3.465624375814892,-0.08425665305678036
9916,61,Graduation,Married,38998.0,92,54,5,0,10,2,1,Low-Engagement,-1.9191040805073523,0.4524597395064158
5350,24,Master,Single,90638.0,29,2525,17,1,4,0,2,Established Value,3.2722164075975555,-1.8007671224279904
8135,29,Master,Married,27161.0,41,52,4,0,8,1,1,Low-Engagement,-1.8682610813538243,-0.5333367180131885
8685,38,Graduation,Married,42014.0,56,436,14,0,15,1,3,Digital-Engaged,-0.3653935877260666,1.4813990348607047
4967,55,PhD,Together,38201.0,19,268,11,0,13,1,1,Low-Engagement,-0.8507551857253745,0.9319736605166169
2130,33,Graduation,Together,45203.0,4,147,7,0,9,2,1,Low-Engagement,-1.5726619508360993,0.35453499000143945
9298,68,PhD,Together,81574.0,89,1798,17,2,5,0,0,Premium High-Value,3.2468189725096974,-1.6542050599880032
8175,23,Graduation,Married,34935.0,71,137,7,0,9,0,1,Low-Engagement,-0.934832616029803,-0.7843497836277611
6257,39,Master,Single,60482.0,81,507,16,0,14,1,3,Digital-Engaged,0.27048970593501326,1.229687899192393
3790,59,Graduation,Together,34633.0,31,15,3,0,7,3,1,Low-Engagement,-2.69265619067815,0.2752267204226943
9952,68,Master,Together,78093.0,53,1105,16,0,5,0,2,Established Value,1.538143744739385,-1.5310421384658184
3503,65,Graduation,Divorced,82460.0,78,974,14,0,6,0,2,Established Value,1.4040291427631786,-1.4018947219749793
5223,49,Master,Together,45903.0,80,66,6,0,6,1,1,Low-Engagement,-1.2897439442879726,-1.0441896742041938
4608,28,Graduation,Divorced,81361.0,18,778,26,0,4,0,2,Established Value,2.00167665545324,-1.383881207120908
1626,42,PhD,Divorced,35860.0,37,49,4,1,6,2,1,Low-Engagement,-1.6694565881660235,-0.5518884454777067
4764,63,Master,Together,40442.0,52,169,8,0,10,2,1,Low-Engagement,-1.577120675728751,0.6006601346755671
2471,50,Graduation,Married,61482.0,39,299,11,0,5,0,2,Established Value,0.06546813628029534,-1.6582271666346362
5892,35,Graduation,Married,34968.0,11,221,10,0,10,1,1,Low-Engagement,-1.0851918547004338,0.1827466049245124
2612,28,Graduation,Married,75794.0,33,1682,24,1,10,0,2,Established Value,3.093100722856473,-0.0456278015010497
4971,53,PhD,Together,31497.0,22,155,8,0,11,1,1,Low-Engagement,-1.3513194815577398,0.3512140608180018
5185,60,Graduation,Married,74268.0,83,892,12,0,6,0,2,Established Value,0.9946362681125245,-1.4561896769504703
10069,27,Basic,Together,13724.0,43,58,4,1,11,1,1,Low-Engagement,-1.6774206816381692,0.17643509926279083
2262,50,Master,Together,45143.0,74,311,12,0,13,1,3,Digital-Engaged,-0.5685880539906714,0.8915325012895825
1131,48,PhD,Single,52569.0,54,95,6,0,5,1,1,Low-Engagement,-1.1212512429658728,-1.281314736277227
1041,42,PhD,Single,48432.0,3,424,14,0,15,1,3,Digital-Engaged,-0.22842070241221588,1.5155587623306597
24,55,Master,Together,17144.0,96,47,7,0,10,2,1,Low-Engagement,-2.311149457081223,0.5897288968077329
3409,31,Graduation,Single,36108.0,68,339,12,1,16,1,3,Digital-Engaged,-0.2531331563729409,1.5960765242066304
7022,44,Graduation,Married,76445.0,2,1410,20,0,8,1,2,Established Value,1.6455711241977609,-0.04196983077259078
7943,40,PhD,Married,36663.0,40,35,5,0,3,1,1,Low-Engagement,-1.6583478141031482,-1.7419036501722225
5272,50,Master,Married,53843.0,64,562,16,0,15,1,3,Digital-Engaged,0.17257538130873679,1.5116071681241419
5453,59,Master,Married,90226.0,26,2352,23,1,6,0,2,Established Value,3.709417761412253,-1.0886497289452124
2565,60,Master,Divorced,70638.0,69,1334,19,1,7,0,2,Established Value,2.269153342916793,-0.9845288473888226
800,55,Graduation,Together,44512.0,57,32,4,0,5,2,1,Low-Engagement,-1.953302410253757,-0.782722828985488
11092,54,Graduation,Married,27116.0,78,41,5,0,9,2,1,Low-Engagement,-2.232941499631751,0.2601088756035601
5062,52,PhD,Married,54072.0,71,39,4,0,10,2,1,Low-Engagement,-1.6422991771741549,0.39019303321928217
8969,38,Graduation,Married,71855.0,59,1141,21,0,8,1,2,Established Value,1.3708054974295518,-0.052104240580170186
4656,25,2n Cycle,Single,51250.0,28,710,19,1,19,1,3,Digital-Engaged,0.9705801386072584,2.582045877405994
